Time,Symbol,LTP,Buy_Qty,Sell_Qty,Diff,Prev_Buy,Buy_Diff,Buy_%_Change,Signal
22:28:48,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:28:51,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:28:52,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:28:55,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:28:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:28:59,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:00,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:04,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:05,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:10,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:14,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:14,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:18,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:19,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:23,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:23,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:31,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:35,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:38,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:42,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:42,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:46,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:46,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:50,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:50,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:54,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:54,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:29:58,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:29:58,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:02,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:02,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:06,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:06,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:10,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:11,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:14,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:15,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:18,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:18,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:22,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:22,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:26,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:26,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:30,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:35,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:39,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:42,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:42,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:46,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:46,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:50,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:50,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:54,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:55,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:30:58,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:30:59,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:02,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:03,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:06,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:07,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:10,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:11,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:14,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:15,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:18,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:19,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:22,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:23,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:26,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:30,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:34,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:37,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:38,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:42,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:42,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:46,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:47,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:50,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:50,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:54,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:54,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:31:57,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:31:58,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:03,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:03,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:07,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:07,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:11,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:12,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:16,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:16,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:19,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:25,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:25,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:29,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:29,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:33,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:33,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:37,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:37,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:41,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:41,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:45,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:46,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:50,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:51,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:32:54,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:32:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:00,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:00,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:04,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:07,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:12,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:15,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:20,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:21,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:28,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:32,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:36,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:40,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:41,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:45,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:46,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:49,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:50,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:53,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:54,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:33:57,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:33:58,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:01,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:02,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:06,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:06,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:10,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:17,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:18,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:22,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:23,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:29,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:32,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:33,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:37,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:39,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:43,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:44,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:47,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:48,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:52,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:52,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:34:56,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:34:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:00,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:00,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:04,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:04,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:08,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:08,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:11,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:12,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:15,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:16,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:19,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:24,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:24,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:28,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:28,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:31,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:33,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:36,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:37,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:40,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:40,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:44,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:44,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:48,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:48,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:52,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:52,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:35:57,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:35:57,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:01,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:01,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:05,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:05,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:09,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:12,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:13,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:16,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:16,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:20,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:24,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:24,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:28,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:31,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:32,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:35,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:35,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:39,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:39,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:42,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:43,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:46,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:46,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:50,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:50,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:54,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:54,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:36:58,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:36:58,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:02,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:02,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:05,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:06,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:10,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:13,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:14,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:17,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:17,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:21,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:21,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:25,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:25,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:29,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:29,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:32,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:33,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:36,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:36,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:40,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:40,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:44,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:44,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:48,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:48,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:51,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:52,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:55,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:37:59,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:37:59,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:03,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:03,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:06,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:07,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:11,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:11,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:14,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:15,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:18,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:19,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:22,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:23,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:26,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:30,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:35,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:38,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:42,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:42,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:46,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:46,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:49,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:50,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:54,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:54,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:38:58,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:38:58,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:02,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:02,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:06,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:07,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:10,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:10,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:14,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:14,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:18,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:19,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:22,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:23,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:30,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:34,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:38,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
22:39:41,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
22:39:42,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
