Timestamp,Time,Symbol,LTP,Buy_Qty,Sell_Qty,Difference,Buy_%_Change_3min,Sell_%_Change_3min,Signal
2026-02-24 11:45:51,11:45:51,YESBANK,20.85,703088,420756,282332,-0.55,-7.96,NEUTRAL
2026-02-24 11:46:21,11:46:21,IDEA,10.88,6655379,7496512,-841133,-14.41,2.78,NEUTRAL
2026-02-24 11:46:22,11:46:22,YESBANK,20.86,601500,431027,170473,-10.94,-0.02,NEUTRAL
2026-02-24 11:46:52,11:46:52,IDEA,10.87,6690282,6321241,369041,-11.61,-11.02,NEUTRAL
2026-02-24 11:46:53,11:46:53,YESBANK,20.85,768983,390505,378478,10.63,-10.77,BUY SIGNAL
2026-02-24 11:47:23,11:47:23,IDEA,10.86,6477141,6051976,425165,-10.65,-12.21,NEUTRAL
2026-02-24 11:47:23,11:47:23,YESBANK,20.84,630402,371098,259304,-7.3,-9.79,NEUTRAL
2026-02-24 11:47:54,11:47:54,IDEA,10.85,5412208,6628429,-1216221,-19.7,-3.94,NEUTRAL
2026-02-24 11:47:54,11:47:54,YESBANK,20.85,810591,453120,357471,13.97,9.91,BUY SIGNAL
2026-02-24 11:48:24,11:48:24,IDEA,10.84,5721357,5563006,158351,-10.87,-15.68,NEUTRAL
2026-02-24 11:48:25,11:48:25,YESBANK,20.85,790940,369731,421209,10.22,-8.94,BUY SIGNAL
2026-02-24 11:48:55,11:48:55,IDEA,10.84,4712272,5976299,-1264027,-20.73,-5.73,NEUTRAL
2026-02-24 11:48:56,11:48:56,YESBANK,20.86,592402,413141,179261,-15.27,2.07,NEUTRAL
2026-02-24 11:49:26,11:49:26,IDEA,10.83,5631735,5045156,586579,-2.47,-14.94,NEUTRAL
2026-02-24 11:49:26,11:49:26,YESBANK,20.85,594834,337377,257457,-14.78,-13.31,NEUTRAL
2026-02-24 11:49:57,11:49:57,IDEA,10.83,5542964,4572033,970931,-0.72,-18.93,NEUTRAL
2026-02-24 11:49:57,11:49:57,YESBANK,20.86,640594,317652,322942,-5.33,-15.75,NEUTRAL
2026-02-24 11:50:28,11:50:28,IDEA,10.84,6718116,4662915,2055201,19.47,-13.78,BUY SIGNAL
2026-02-24 11:50:28,11:50:28,YESBANK,20.86,569977,391004,178973,-14.49,2.8,NEUTRAL
2026-02-24 11:50:59,11:50:59,IDEA,10.84,7566897,4885826,2681071,26.49,-4.53,BUY SIGNAL
2026-02-24 11:50:59,11:50:59,YESBANK,20.86,586002,386582,199420,-6.85,4.69,NEUTRAL
2026-02-24 11:51:29,11:51:29,IDEA,10.84,7363639,4961905,2401734,17.71,-1.11,BUY SIGNAL
2026-02-24 11:51:30,11:51:30,YESBANK,20.86,588884,385628,203256,-1.1,3.69,NEUTRAL
2026-02-24 11:52:00,11:52:00,IDEA,10.83,7660979,4822034,2838945,13.54,-0.06,BUY SIGNAL
2026-02-24 11:52:00,11:52:00,YESBANK,20.86,616182,371915,244267,2.8,1.89,NEUTRAL
2026-02-24 11:52:30,11:52:30,IDEA,10.84,7863599,6388498,1475101,10.45,26.53,BUY SIGNAL
2026-02-24 11:52:31,11:52:31,YESBANK,20.86,580977,435917,145060,-2.7,14.28,NEUTRAL
2026-02-24 11:53:01,11:53:01,IDEA,10.84,7972243,4893074,3079169,5.95,-4.1,NEUTRAL
2026-02-24 11:53:01,11:53:01,YESBANK,20.86,663458,370268,293190,10.41,-5.11,BUY SIGNAL
2026-02-24 11:53:31,11:53:31,IDEA,10.84,8739414,3886340,4853074,11.17,-21.85,BUY SIGNAL
2026-02-24 11:53:32,11:53:32,YESBANK,20.86,744466,368934,375532,18.17,-4.55,BUY SIGNAL
2026-02-24 11:54:02,11:54:02,IDEA,10.85,8625904,4892953,3732951,7.32,-1.63,NEUTRAL
2026-02-24 11:54:02,11:54:02,YESBANK,20.86,646135,400616,245519,0.96,3.02,NEUTRAL
2026-02-24 11:54:32,11:54:32,IDEA,10.84,8040024,4983236,3056788,-1.35,0.11,NEUTRAL
2026-02-24 11:54:33,11:54:33,YESBANK,20.86,748599,279013,469586,12.29,-24.82,BUY SIGNAL
2026-02-24 11:55:03,11:55:03,IDEA,10.85,8328436,6292557,2035879,0.81,20.48,NEUTRAL
2026-02-24 11:55:03,11:55:03,YESBANK,20.86,903466,384680,518786,26.44,3.07,BUY SIGNAL
2026-02-24 11:55:34,11:55:34,IDEA,10.85,8309313,6687481,1621832,-0.32,26.83,NEUTRAL
2026-02-24 11:55:34,11:55:34,YESBANK,20.84,804391,320942,483449,7.0,-9.36,NEUTRAL
2026-02-24 11:56:04,11:56:04,IDEA,10.85,8068136,6636892,1431244,-3.4,19.3,NEUTRAL
2026-02-24 11:56:04,11:56:04,YESBANK,20.83,694458,371085,323373,-8.25,4.76,NEUTRAL
2026-02-24 11:56:35,11:56:35,IDEA,10.85,7792197,6249339,1542858,-4.9,4.91,NEUTRAL
2026-02-24 11:56:35,11:56:35,YESBANK,20.82,1106780,413421,693359,35.42,14.32,BUY SIGNAL
2026-02-24 11:57:05,11:57:05,IDEA,10.85,8206449,5345883,2860566,1.01,-11.38,NEUTRAL
2026-02-24 11:57:06,11:57:06,YESBANK,20.83,755992,410822,345170,-9.53,13.07,NEUTRAL
2026-02-24 11:57:36,11:57:36,IDEA,10.84,8316757,5201114,3115643,1.79,-14.3,NEUTRAL
2026-02-24 11:57:36,11:57:36,YESBANK,20.82,731632,447324,284308,-12.15,14.29,NEUTRAL
2026-02-24 11:58:06,11:58:06,IDEA,10.84,7704546,5839987,1864559,-4.48,-2.56,NEUTRAL
2026-02-24 11:58:07,11:58:07,YESBANK,20.82,1041987,376179,665808,21.75,-3.53,BUY SIGNAL
2026-02-24 11:58:37,11:58:37,IDEA,10.85,8012116,5631261,2380855,-0.06,-3.2,NEUTRAL
2026-02-24 11:58:37,11:58:37,YESBANK,20.8,1172237,386282,785955,27.81,-3.63,BUY SIGNAL
2026-02-24 11:59:07,11:59:07,IDEA,10.85,7634207,5839846,1794361,-3.9,2.73,NEUTRAL
2026-02-24 11:59:07,11:59:07,YESBANK,20.82,992734,597655,395079,2.67,36.26,NEUTRAL
2026-02-24 11:59:38,11:59:38,IDEA,10.84,7646663,5839110,1807553,-3.45,3.97,NEUTRAL
2026-02-24 11:59:38,11:59:38,YESBANK,20.81,1206600,645848,560752,22.68,35.3,BUY SIGNAL
2026-02-24 12:00:08,12:00:08,IDEA,10.84,7529469,6727531,801938,-3.56,15.07,NEUTRAL
2026-02-24 12:00:08,12:00:08,YESBANK,20.81,1075284,477136,598148,3.72,-2.31,NEUTRAL
2026-02-24 12:00:39,12:00:39,IDEA,10.85,8537062,6480929,2056133,8.84,6.95,NEUTRAL
2026-02-24 12:00:39,12:00:39,YESBANK,20.81,1080619,451522,629097,-1.31,-7.68,NEUTRAL
2026-02-24 12:01:09,12:01:09,IDEA,10.85,8141908,4997444,3144464,2.84,-15.57,NEUTRAL
2026-02-24 12:01:09,12:01:09,YESBANK,20.81,1114683,379869,734814,0.69,-22.43,NEUTRAL
2026-02-24 12:01:40,12:01:40,IDEA,10.84,7426453,5645013,1781440,-5.02,-4.67,NEUTRAL
2026-02-24 12:01:40,12:01:40,YESBANK,20.81,1060842,528637,532205,-2.54,2.96,NEUTRAL
2026-02-24 12:02:10,12:02:10,IDEA,10.84,7500252,6390887,1109365,-3.81,6.28,NEUTRAL
2026-02-24 12:02:11,12:02:11,YESBANK,20.82,875089,567530,307559,-18.13,11.63,NEUTRAL
2026-02-24 12:02:41,12:02:41,IDEA,10.83,7050691,5856983,1193708,-8.4,-2.65,NEUTRAL
2026-02-24 12:02:41,12:02:41,YESBANK,20.82,963799,349679,614120,-6.28,-23.83,NEUTRAL
2026-02-24 12:03:11,12:03:11,IDEA,10.82,6830212,6386632,443580,-9.9,7.16,NEUTRAL
2026-02-24 12:03:12,12:03:12,YESBANK,20.82,709349,463079,246270,-26.67,1.39,NEUTRAL
2026-02-24 12:03:42,12:03:42,IDEA,10.83,6213439,6298906,-85467,-13.63,6.23,NEUTRAL
2026-02-24 12:03:42,12:03:42,YESBANK,20.82,1051239,501121,550118,9.22,7.77,NEUTRAL
2026-02-24 12:04:12,12:04:12,IDEA,10.83,6288381,6395245,-106864,-8.66,3.78,NEUTRAL
2026-02-24 12:04:13,12:04:13,YESBANK,20.83,638254,545213,93041,-27.73,10.69,NEUTRAL
2026-02-24 12:04:43,12:04:43,IDEA,10.83,6936912,5410663,1526249,1.96,-11.64,NEUTRAL
2026-02-24 12:04:43,12:04:43,YESBANK,20.83,1149888,558257,591631,28.06,12.22,BUY SIGNAL
2026-02-24 12:05:14,12:05:14,IDEA,10.82,6971478,5384420,1587058,3.82,-9.59,NEUTRAL
2026-02-24 12:05:14,12:05:14,YESBANK,20.83,645590,458624,186966,-24.9,-4.32,NEUTRAL
2026-02-24 12:05:45,12:05:45,IDEA,10.84,7219763,5801369,1418394,7.06,-2.44,NEUTRAL
2026-02-24 12:05:45,12:05:45,YESBANK,20.82,778205,402825,375380,-6.1,-17.49,NEUTRAL
2026-02-24 12:06:15,12:06:15,IDEA,10.83,7617471,5015856,2601615,10.81,-12.28,BUY SIGNAL
2026-02-24 12:06:16,12:06:16,YESBANK,20.82,768354,388931,379423,-8.38,-18.26,NEUTRAL
2026-02-24 12:06:46,12:06:46,IDEA,10.83,7722567,5055856,2666711,8.37,-8.25,NEUTRAL
2026-02-24 12:06:47,12:06:47,YESBANK,20.85,604298,593252,11046,-20.91,20.78,NEUTRAL
2026-02-24 12:07:17,12:07:17,IDEA,10.84,8642994,4521684,4121310,14.96,-13.02,BUY SIGNAL
2026-02-24 12:07:17,12:07:17,YESBANK,20.83,769999,473682,296317,-2.04,-1.16,NEUTRAL
2026-02-24 12:07:48,12:07:48,IDEA,10.85,8658332,5295344,3362988,10.93,2.24,BUY SIGNAL
2026-02-24 12:07:48,12:07:48,YESBANK,20.84,611072,490139,120933,-12.23,4.75,NEUTRAL
2026-02-24 12:08:18,12:08:18,IDEA,10.84,8754881,5096910,3657971,8.05,-0.67,NEUTRAL
2026-02-24 12:08:18,12:08:18,YESBANK,20.84,599934,487563,112371,-12.88,3.14,NEUTRAL
2026-02-24 12:08:49,12:08:49,IDEA,10.84,8724338,4843356,3880982,4.44,-2.58,NEUTRAL
2026-02-24 12:08:49,12:08:49,YESBANK,20.84,585537,501689,83848,-10.81,2.55,NEUTRAL
2026-02-24 12:09:20,12:09:20,IDEA,10.85,9018024,4635583,4382441,5.02,-5.55,NEUTRAL
2026-02-24 12:09:20,12:09:20,YESBANK,20.83,770988,485921,285067,17.35,-3.85,BUY SIGNAL
2026-02-24 12:09:51,12:09:51,IDEA,10.85,9077354,4935680,4141674,3.0,0.97,NEUTRAL
2026-02-24 12:09:51,12:09:51,YESBANK,20.83,773504,498892,274612,12.89,1.89,BUY SIGNAL
2026-02-24 12:10:21,12:10:21,IDEA,10.85,9581259,4771094,4810165,6.83,-3.22,NEUTRAL
2026-02-24 12:10:21,12:10:21,YESBANK,20.83,757554,528758,228796,10.9,6.0,BUY SIGNAL
2026-02-24 12:10:52,12:10:52,IDEA,10.85,9704090,4768946,4935144,6.13,-1.51,NEUTRAL
2026-02-24 12:10:52,12:10:52,YESBANK,20.83,792828,483642,309186,11.14,-2.83,BUY SIGNAL
2026-02-24 12:11:22,12:11:22,IDEA,10.85,9862635,4374484,5488151,5.73,-7.35,NEUTRAL
2026-02-24 12:11:23,12:11:23,YESBANK,20.83,760660,470148,290512,2.77,-4.99,NEUTRAL
2026-02-24 12:11:53,12:11:53,IDEA,10.85,9014758,5045333,3969425,-3.86,6.1,NEUTRAL
2026-02-24 12:11:54,12:11:54,YESBANK,20.82,839344,477459,361885,7.27,-2.72,NEUTRAL
