Timestamp,Time,Symbol,LTP,Buy_Qty,Sell_Qty,Difference,Buy_%_Change_3min,Sell_%_Change_3min,Signal
2026-03-17 11:12:09,11:12:09,IDEA,9.32,6420127,5152027,1268100,-2.73,-5.01,NEUTRAL
2026-03-17 11:12:09,11:12:09,YESBANK,18.62,520273,1282015,-761742,10.85,27.59,SELL SIGNAL
2026-03-17 11:12:41,11:12:41,IDEA,9.32,6279853,5557467,722386,-3.14,4.21,NEUTRAL
2026-03-17 11:12:42,11:12:42,YESBANK,18.62,624188,1263484,-639296,22.81,16.75,SELL SIGNAL
2026-03-17 11:13:13,11:13:13,IDEA,9.32,6246402,5564798,681604,-2.06,4.18,NEUTRAL
2026-03-17 11:13:15,11:13:15,YESBANK,18.61,472650,1061143,-588493,-6.29,-5.5,NEUTRAL
2026-03-17 11:13:45,11:13:45,IDEA,9.31,5801360,6081319,-279959,-6.44,11.22,SELL SIGNAL
2026-03-17 11:13:45,11:13:45,YESBANK,18.57,564028,614955,-50927,6.34,-43.95,NEUTRAL
2026-03-17 11:14:16,11:14:16,IDEA,9.31,5881086,5278429,602657,-4.49,-3.34,NEUTRAL
2026-03-17 11:14:16,11:14:16,YESBANK,18.59,517218,586174,-68956,-3.1,-41.18,NEUTRAL
2026-03-17 11:14:48,11:14:48,IDEA,9.32,6081031,6184286,-103255,-0.61,9.72,NEUTRAL
2026-03-17 11:14:49,11:14:49,YESBANK,18.59,519541,494706,24835,-3.13,-44.02,NEUTRAL
2026-03-17 11:15:23,11:15:23,IDEA,9.31,5865083,5498189,366894,-2.67,-3.44,NEUTRAL
2026-03-17 11:15:24,11:15:24,YESBANK,18.59,489786,708315,-218529,-7.8,-10.13,NEUTRAL
2026-03-17 11:15:55,11:15:55,IDEA,9.32,5751278,5714396,36882,-3.14,-0.1,NEUTRAL
2026-03-17 11:15:55,11:15:55,YESBANK,18.59,380066,686543,-306477,-22.52,-0.78,NEUTRAL
2026-03-17 11:16:25,11:16:25,IDEA,9.31,5254714,6379274,-1124560,-8.97,8.94,NEUTRAL
2026-03-17 11:16:26,11:16:26,YESBANK,18.58,415475,656539,-241064,-13.63,5.12,NEUTRAL
2026-03-17 11:16:56,11:16:56,IDEA,9.31,5576048,4983176,592872,-2.77,-12.16,NEUTRAL
2026-03-17 11:16:56,11:16:56,YESBANK,18.58,499611,477379,22232,6.24,-20.65,NEUTRAL
2026-03-17 11:17:27,11:17:27,IDEA,9.31,5541177,5563992,-22815,-2.41,-2.74,NEUTRAL
2026-03-17 11:17:27,11:17:27,YESBANK,18.57,428744,496612,-67868,-5.88,-15.35,NEUTRAL
2026-03-17 11:17:57,11:17:57,IDEA,9.29,6692744,4623594,2069150,15.79,-15.33,BUY SIGNAL
2026-03-17 11:17:59,11:17:59,YESBANK,18.56,517048,646569,-129521,13.61,5.65,NEUTRAL
2026-03-17 11:18:29,11:18:29,IDEA,9.3,5085038,5127604,-42566,-10.0,-5.02,NEUTRAL
2026-03-17 11:18:29,11:18:29,YESBANK,18.58,568661,419940,148721,21.44,-25.53,BUY SIGNAL
2026-03-17 11:18:59,11:18:59,IDEA,9.31,5622789,4934161,688628,-0.11,-6.35,NEUTRAL
2026-03-17 11:19:00,11:19:00,YESBANK,18.58,392656,583862,-191206,-16.52,6.77,NEUTRAL
2026-03-17 11:19:30,11:19:30,IDEA,9.32,5917842,5740290,177552,3.11,11.2,NEUTRAL
2026-03-17 11:19:30,11:19:30,YESBANK,18.58,396392,514263,-117871,-15.15,-1.69,NEUTRAL
2026-03-17 11:20:01,11:20:01,IDEA,9.31,5779362,4755652,1023710,0.11,-7.19,NEUTRAL
2026-03-17 11:20:01,11:20:01,YESBANK,18.57,527969,380247,147722,11.88,-24.99,BUY SIGNAL
2026-03-17 11:20:31,11:20:31,IDEA,9.31,6221679,4726642,1495037,5.69,-5.18,NEUTRAL
2026-03-17 11:20:32,11:20:32,YESBANK,18.57,517763,390555,127208,6.37,-20.17,NEUTRAL
2026-03-17 11:21:02,11:21:02,IDEA,9.32,6466874,4727975,1738899,10.57,-5.48,BUY SIGNAL
2026-03-17 11:21:02,11:21:02,YESBANK,18.58,375901,577998,-202097,-18.85,20.97,SELL SIGNAL
2026-03-17 11:21:33,11:21:33,IDEA,9.29,6305813,5125273,1180540,4.19,2.47,NEUTRAL
2026-03-17 11:21:33,11:21:33,YESBANK,18.56,506000,427364,78636,11.75,-10.79,BUY SIGNAL
2026-03-17 11:22:04,11:22:04,IDEA,9.3,5771176,5114849,656327,-5.03,1.65,NEUTRAL
2026-03-17 11:22:04,11:22:04,YESBANK,18.56,477804,401628,76176,2.32,-10.49,NEUTRAL
2026-03-17 11:22:34,11:22:34,IDEA,9.31,5999477,5171322,828155,-1.5,4.75,NEUTRAL
2026-03-17 11:22:35,11:22:35,YESBANK,18.56,641984,355287,286697,26.4,-15.84,BUY SIGNAL
2026-03-17 11:23:05,11:23:05,IDEA,9.3,5783334,5570320,213014,-5.06,9.81,NEUTRAL
2026-03-17 11:23:05,11:23:05,YESBANK,18.57,618954,411242,207712,18.33,-3.77,BUY SIGNAL
2026-03-17 11:23:35,11:23:35,IDEA,9.31,6225511,5454099,771412,2.19,5.01,NEUTRAL
2026-03-17 11:23:36,11:23:36,YESBANK,18.54,571882,366007,205875,7.48,-13.53,NEUTRAL
2026-03-17 11:24:06,11:24:06,IDEA,9.3,6205534,5317210,888324,2.6,0.47,NEUTRAL
2026-03-17 11:24:07,11:24:07,YESBANK,18.55,656488,481831,174657,13.41,18.32,BUY SIGNAL
2026-03-17 11:24:37,11:24:37,IDEA,9.31,6205387,5698767,506620,2.88,5.77,NEUTRAL
2026-03-17 11:24:37,11:24:37,YESBANK,18.56,1186589,461411,725178,71.4,11.75,BUY SIGNAL
2026-03-17 11:25:08,11:25:08,IDEA,9.3,7280574,4802797,2477777,15.87,-9.99,BUY SIGNAL
2026-03-17 11:25:08,11:25:08,YESBANK,18.55,1047407,500058,547349,33.05,16.48,BUY SIGNAL
2026-03-17 11:25:39,11:25:39,IDEA,9.29,6987601,3749475,3238126,8.37,-26.46,NEUTRAL
2026-03-17 11:25:39,11:25:39,YESBANK,18.53,1073629,324866,748763,24.96,-23.42,BUY SIGNAL
2026-03-17 11:26:09,11:26:09,IDEA,9.28,5993971,3871257,2122714,-7.54,-19.61,NEUTRAL
2026-03-17 11:26:10,11:26:10,YESBANK,18.51,848598,464211,384387,-5.44,7.19,NEUTRAL
2026-03-17 11:26:40,11:26:40,IDEA,9.28,5648675,4218607,1430068,-11.56,-8.48,NEUTRAL
2026-03-17 11:26:40,11:26:40,YESBANK,18.47,711653,410881,300772,-22.71,-6.73,NEUTRAL
2026-03-17 11:27:11,11:27:11,IDEA,9.28,5801121,4004643,1796478,-8.2,-8.8,NEUTRAL
2026-03-17 11:27:11,11:27:11,YESBANK,18.49,776850,365979,410871,-17.43,-13.12,NEUTRAL
2026-03-17 11:27:41,11:27:41,IDEA,9.28,5094505,4009505,1085000,-16.95,-2.43,NEUTRAL
2026-03-17 11:27:42,11:27:42,YESBANK,18.5,809412,293954,515458,-7.8,-25.26,NEUTRAL
2026-03-17 11:28:12,11:28:12,IDEA,9.28,5843675,3531359,2312316,-0.87,-9.39,NEUTRAL
2026-03-17 11:28:12,11:28:12,YESBANK,18.5,630475,264542,365933,-22.01,-25.29,NEUTRAL
2026-03-17 11:28:42,11:28:42,IDEA,9.28,5471923,5095852,376071,-3.02,23.63,NEUTRAL
2026-03-17 11:28:43,11:28:43,YESBANK,18.51,460872,424017,36855,-34.75,14.41,NEUTRAL
2026-03-17 11:29:13,11:29:13,IDEA,9.26,5270279,4934381,335898,-4.55,14.78,NEUTRAL
2026-03-17 11:29:14,11:29:14,YESBANK,18.52,418254,465853,-47599,-34.09,25.61,SELL SIGNAL
2026-03-17 11:29:44,11:29:44,IDEA,9.27,6318366,5213693,1104673,12.16,16.77,BUY SIGNAL
2026-03-17 11:29:44,11:29:44,YESBANK,18.5,428955,286964,141991,-26.98,-18.06,NEUTRAL
2026-03-17 11:30:15,11:30:15,IDEA,9.27,6812983,4555224,2257759,17.43,-0.03,BUY SIGNAL
2026-03-17 11:30:15,11:30:15,YESBANK,18.51,497173,394702,102471,-8.08,11.18,NEUTRAL
2026-03-17 11:30:45,11:30:45,IDEA,9.27,7341385,4577144,2764241,18.86,-1.59,BUY SIGNAL
2026-03-17 11:30:46,11:30:46,YESBANK,18.51,503454,397440,106014,2.77,6.77,NEUTRAL
2026-03-17 11:31:16,11:31:16,IDEA,9.27,7808420,4172739,3635681,20.06,-12.3,BUY SIGNAL
2026-03-17 11:31:16,11:31:16,YESBANK,18.52,517162,432203,84959,9.81,8.0,NEUTRAL
2026-03-17 11:31:47,11:31:47,IDEA,9.27,6261398,4964056,1297342,-5.64,4.81,NEUTRAL
2026-03-17 11:31:47,11:31:47,YESBANK,18.52,448748,447208,1540,-4.31,10.68,NEUTRAL
2026-03-17 11:32:17,11:32:17,IDEA,9.28,7312666,4688405,2624261,4.83,-0.14,NEUTRAL
2026-03-17 11:32:17,11:32:17,YESBANK,18.52,447646,440306,7340,-5.53,10.13,NEUTRAL
2026-03-17 11:32:48,11:32:48,IDEA,9.28,6849885,4902698,1947187,-3.04,5.58,NEUTRAL
2026-03-17 11:32:48,11:32:48,YESBANK,18.51,531358,525136,6222,8.24,19.49,NEUTRAL
2026-03-17 11:33:18,11:33:18,IDEA,9.27,7209305,4557417,2651888,1.11,-1.86,NEUTRAL
2026-03-17 11:33:18,11:33:18,YESBANK,18.52,537811,518107,19704,8.06,12.62,NEUTRAL
2026-03-17 11:33:49,11:33:49,IDEA,9.28,6821416,5163117,1658299,-3.16,8.89,NEUTRAL
2026-03-17 11:33:49,11:33:49,YESBANK,18.52,457016,554860,-97844,-6.72,14.1,SELL SIGNAL
2026-03-17 11:34:19,11:34:19,IDEA,9.27,7867817,4953628,2914189,11.54,1.68,BUY SIGNAL
2026-03-17 11:34:20,11:34:20,YESBANK,18.51,618886,476108,142778,22.09,-3.55,BUY SIGNAL
2026-03-17 11:34:50,11:34:50,IDEA,9.27,6336585,5196743,1139842,-10.33,5.83,NEUTRAL
2026-03-17 11:34:50,11:34:50,YESBANK,18.51,724669,572721,151948,31.07,11.31,BUY SIGNAL
2026-03-17 11:35:21,11:35:21,IDEA,9.28,6508997,5069490,1439507,-6.11,1.92,NEUTRAL
2026-03-17 11:35:21,11:35:21,YESBANK,18.51,951013,392149,558864,49.34,-22.58,BUY SIGNAL
2026-03-17 11:35:51,11:35:51,IDEA,9.27,6508351,4783832,1724519,-5.34,-3.44,NEUTRAL
2026-03-17 11:35:51,11:35:51,YESBANK,18.51,980381,356756,623625,37.77,-25.44,BUY SIGNAL
2026-03-17 11:36:22,11:36:22,IDEA,9.27,7610165,4828319,2781846,9.62,-3.42,NEUTRAL
2026-03-17 11:36:22,11:36:22,YESBANK,18.51,851399,485474,365925,11.46,2.63,BUY SIGNAL
2026-03-17 11:36:52,11:36:52,IDEA,9.27,6443337,5586930,856407,-6.34,10.2,NEUTRAL
2026-03-17 11:36:53,11:36:53,YESBANK,18.52,956569,484198,472371,12.92,4.98,BUY SIGNAL
2026-03-17 11:37:23,11:37:23,IDEA,9.28,6473138,5225771,1247367,-2.61,2.16,NEUTRAL
2026-03-17 11:37:23,11:37:23,YESBANK,18.51,1071766,630360,441406,16.16,29.45,BUY SIGNAL
2026-03-17 11:37:54,11:37:54,IDEA,9.28,6592513,4636846,1955667,-1.45,-7.67,NEUTRAL
2026-03-17 11:37:54,11:37:54,YESBANK,18.53,888057,337224,550833,-6.51,-24.68,NEUTRAL
2026-03-17 11:38:24,11:38:24,IDEA,9.29,6980749,3963814,3016935,3.14,-18.06,NEUTRAL
2026-03-17 11:38:24,11:38:24,YESBANK,18.54,670307,395974,274333,-25.78,-11.68,NEUTRAL
2026-03-17 11:38:55,11:38:55,IDEA,9.3,7039391,4377843,2661548,2.67,-8.22,NEUTRAL
2026-03-17 11:38:55,11:38:55,YESBANK,18.54,770198,408679,361519,-11.27,-10.57,NEUTRAL
2026-03-17 11:39:25,11:39:25,IDEA,9.3,6636186,4794557,1841629,-0.87,0.64,NEUTRAL
2026-03-17 11:39:26,11:39:26,YESBANK,18.53,736538,516365,220173,-13.24,11.74,NEUTRAL
2026-03-17 11:39:56,11:39:56,IDEA,9.28,7435694,4400544,3035150,8.4,-3.64,NEUTRAL
2026-03-17 11:39:56,11:39:56,YESBANK,18.55,759657,529481,230176,-6.91,12.73,NEUTRAL
2026-03-17 11:40:27,11:40:27,IDEA,9.3,8262599,4843273,3419326,15.43,7.56,BUY SIGNAL
2026-03-17 11:40:27,11:40:27,YESBANK,18.55,747101,598893,148208,-1.95,28.95,NEUTRAL
2026-03-17 11:40:57,11:40:57,IDEA,9.29,8384918,4415750,3969168,12.45,-1.12,BUY SIGNAL
2026-03-17 11:40:58,11:40:58,YESBANK,18.53,750944,559615,191329,1.6,11.59,NEUTRAL
2026-03-17 11:41:28,11:41:28,IDEA,9.28,8408297,4624694,3783603,9.28,1.06,NEUTRAL
2026-03-17 11:41:28,11:41:28,YESBANK,18.54,757954,528340,229614,0.56,0.91,NEUTRAL
2026-03-17 11:41:59,11:41:59,IDEA,9.28,8408885,4647239,3761646,6.14,0.57,NEUTRAL
2026-03-17 11:41:59,11:41:59,YESBANK,18.53,789941,498072,291869,4.35,-7.5,NEUTRAL
2026-03-17 11:42:29,11:42:29,IDEA,9.29,8389526,4988941,3400585,2.12,7.21,NEUTRAL
2026-03-17 11:42:29,11:42:29,YESBANK,18.54,754174,523090,231084,-0.76,-3.06,NEUTRAL
2026-03-17 11:43:00,11:43:00,IDEA,9.29,8361456,5079269,3282187,-0.09,6.56,NEUTRAL
2026-03-17 11:43:00,11:43:00,YESBANK,18.54,772311,511775,260536,1.34,-4.63,NEUTRAL
2026-03-17 11:43:30,11:43:30,IDEA,9.28,8548671,5012796,3535875,1.56,4.55,NEUTRAL
2026-03-17 11:43:31,11:43:31,YESBANK,18.53,840416,482642,357774,8.07,-6.69,NEUTRAL
2026-03-17 11:44:01,11:44:01,IDEA,9.28,8555907,4868750,3687157,1.31,-0.03,NEUTRAL
2026-03-17 11:44:01,11:44:01,YESBANK,18.55,667095,583370,83725,-12.64,11.93,NEUTRAL
2026-03-17 11:44:31,11:44:31,IDEA,9.28,7755717,4235097,3520620,-6.97,-11.87,NEUTRAL
2026-03-17 11:44:32,11:44:32,YESBANK,18.54,810668,492540,318128,4.95,-4.41,NEUTRAL
2026-03-17 11:45:02,11:45:02,IDEA,9.29,8299305,4116409,4182896,-0.23,-12.73,NEUTRAL
2026-03-17 11:45:02,11:45:02,YESBANK,18.54,869900,476627,393273,10.71,-6.85,BUY SIGNAL
2026-03-17 11:45:33,11:45:33,IDEA,9.28,8545077,4660802,3884275,2.41,-0.03,NEUTRAL
2026-03-17 11:45:33,11:45:33,YESBANK,18.53,851890,566454,285436,6.21,9.16,NEUTRAL
2026-03-17 11:46:03,11:46:03,IDEA,9.29,8359871,5611696,2748175,0.19,18.12,NEUTRAL
2026-03-17 11:46:03,11:46:03,YESBANK,18.53,992153,444614,547539,18.3,-12.43,BUY SIGNAL
2026-03-17 11:46:34,11:46:34,IDEA,9.3,8239758,5889971,2349787,-0.64,20.27,NEUTRAL
2026-03-17 11:46:34,11:46:34,YESBANK,18.54,965647,501121,464526,12.34,-1.89,BUY SIGNAL
2026-03-17 11:47:04,11:47:04,IDEA,9.3,8448092,4988248,3459844,2.1,1.45,NEUTRAL
2026-03-17 11:47:05,11:47:05,YESBANK,18.54,842431,492841,349590,-5.22,-0.58,NEUTRAL
2026-03-17 11:47:35,11:47:35,IDEA,9.29,8625779,5197288,3428491,2.45,2.36,NEUTRAL
2026-03-17 11:47:35,11:47:35,YESBANK,18.54,828664,471069,357595,-7.08,-4.28,NEUTRAL
2026-03-17 11:48:05,11:48:05,IDEA,9.3,8271177,5500621,2770556,-1.71,3.63,NEUTRAL
2026-03-17 11:48:06,11:48:06,YESBANK,18.52,1176675,345570,831105,24.79,-26.52,BUY SIGNAL
2026-03-17 11:48:36,11:48:36,IDEA,9.29,8595156,4741406,3853750,2.04,-10.9,NEUTRAL
2026-03-17 11:48:36,11:48:36,YESBANK,18.52,1198070,449703,748367,19.73,-0.25,BUY SIGNAL
2026-03-17 11:49:07,11:49:07,IDEA,9.29,8196241,5098959,3097282,-2.38,-2.62,NEUTRAL
2026-03-17 11:49:07,11:49:07,YESBANK,18.51,1112468,502369,610099,9.0,9.1,NEUTRAL
2026-03-17 11:49:37,11:49:37,IDEA,9.28,8352557,5088843,3263714,-0.74,-0.27,NEUTRAL
2026-03-17 11:49:38,11:49:38,YESBANK,18.52,1118102,486895,631207,6.89,6.29,NEUTRAL
